ROW_ID;TITLE;ALT TITLE;RLS DATE;DURATION (MIN);DIRECTORS;ACTORS;CATEGORIES;ORIGIN;NB_SEASONS;NB_EPISODES;DESCRIPTION;IMAGE;KEYWORDS
1000;Péchés de jeunesse (Seven Deadly Sins);ND;Terminée;ND;;;En cours de classement;;ND;ND;Harper, la fille la plus populaire de son lycée, voit rouge lorsque sa popularité est mise en péril par l'arrivée d'une nouvelle élève. Les choses ne s'arrangent pas lorsque cette dernière séduit son petit-ami ainsi qu'un séduisant professeur de français, M. Powell. Mais la vie d'Harper se complique encore plus lorsqu'elle est accusée du meurtre d'une adolescente. Son père, qui vit une relation amoureuse avec le shérif de la ville, va tout faire pour disculper sa fille. Il va alors découvrir tous les secrets et les mensonges des adolescents de la ville...<br><br><br><br>Titre original : Seven Deadly Sins<br>Créée en 2010<br><br>Saisons : 01 - Épisodes : 02 - Statut : Production achevée<br>Format : 90 mn - Genre : Drame - Nationalité : Américaine<br>Avec Dreama Walker, Jared Keeso, Rachel Melvin;http://static.media.dpstream.net/s/5979/seven-deadly-sins-1473761266.jpg;Série Péchés de jeunesse (Seven Deadly Sins) streaming,Péchés de jeunesse (Seven Deadly Sins) dpstream, Série Péchés de jeunesse (Seven Deadly Sins) HD, Péchés de jeunesse (Seven Deadly Sins) streaming VF
1001;Welcome To Sweden;ND;En cours;22 min;Greg Poehler;Greg Poehler, Josephine Bornebusch, Lena Olin;Comédie;Suède, États-Unis;2;20;Bruce Evans, un comptable new-yorkais, et Emma Wiik forment le couple parfait. Quand elle décide de retourner en Suède, son pays d'origine, le jeune homme décide de l'y suivre...;http://static.media.dpstream.net/s/5978/welcome-to-sweden-1473760836.jpg;Série Welcome To Sweden streaming,Welcome To Sweden dpstream, Série Welcome To Sweden HD, Welcome To Sweden streaming VF
1002;The Honourable woman;ND;Terminée;ND;;;En cours de classement;;ND;ND;A la mort de son père, vendeur d'armes à feu, Nessa Stein reprend l'affaire en mains. Alors qu'elle milite pour la réconciliation entre Israël et la Palestine, elle se retrouve prise dans un tourbillon d'ennuis.<br><br>Série créée en 2014<br><br>Saison : 1 - Episodes : 8- Statut : en production<br>Origine : Grande-Bretagne - Genre : Drame, Thriller - Format : 52 mn<br>Avec : Maggie Gyllenhaal, Stephen Rea, Janet McTeer;http://static.media.dpstream.net/s/5977/the-honourable-woman-1473760070.jpg;Série The Honourable woman streaming,The Honourable woman dpstream, Série The Honourable woman HD, The Honourable woman streaming VF
1003;Extant;ND;En cours;42 min;Mickey Fisher;Halle Berry, Pierce Gagnon, Grace Gummer;Drame,Science-fiction,Thriller;États-Unis;2;26;AAprès avoir passé un an dans l'espace, où elle a vécu une expérience intense, l'astronaute Molly Woods tente de reprendre une vie normale auprès de sa famille composée de son mari, John, un scientifique surdoué, et Ethan, leur fils, un petit garçon pas comme les autres. En effet, celui-ci n'est pas le fruit naturel de leur union, vu que Molly est stérile : il a été conçu par son père comme le premier prototype d'une future lignée de 'Humanichs', des 'robots humains'. Mais le retour de Molly va justement avoir des conséquences dramatiques sur la planète entière et sur le destin de l'humanité...;http://static.media.dpstream.net/s/5976/extant-1473759972.jpg;Série Extant streaming,Extant dpstream, Série Extant HD, Extant streaming VF
1004;Finding Carter;ND;En cours;42 min;Emily Silver;Kathryn Prescott, Anna Jacoby-Heron, Alexis Denisof;Drame;États-Unis;2;36;Une jeune fille apprend incidemment que sa mère nest pas sa génitrice, et qu'elle a en réalité été enlevée à lâge de trois ans par cette femme qui l'a élevée. Ayant retrouvé la trace de sa famille biologique, elle va rencontrer sa sur jumelle et son petit frère.;http://static.media.dpstream.net/s/5975/588297.jpg-r_640_600-b_1_d6d6d6-f_jpg-q_x-xxyxx-1467293348.jpg;Série Finding Carter streaming,Finding Carter dpstream, Série Finding Carter HD, Finding Carter streaming VF
1005;Chasseurs de légendes (Raiders of the Lost Past);ND;En cours;45 min;Raiders of the Lost Past;Jonny Phillips, Eric Cline, Guy Walters;Documentaire,Mystère;Royaume-Uni;2;26;"Vivez des enquêtes passionnantes avec ces Chasseurs qui enquêtent pour vous sur quelques-uns des grands mystères de notre monde.

Saison 01
- 01 x 01 - Hitler et la Sainte Lance (Hitler and the Spear of Destiny)
- 01 x 02 - L'Arche de Noé (The Quest for Noah's Ark)
- 01 x 03 - L'énigme de la chambre d'ambre (The Missing Eighth Wonder of the World)
- 01 x 04 - L'île au trésor (The Hunt for Pirate Treasure)
- 01 x 05 - Les mines du roi Salomon (The Real King Solomon's Mines)
- 01 x 06 - Le Honjo Masamune, héritage des shoguns (The Lost Sword of the Samurai)
- 01 x 07 - Himmler et le Saint Graal (Himmler and the Holy Grail)
- 01 x 08 - A la recherche du livre de Thot (The Hunt for the Book of Spells)
- 01 x 09 - La cité perdue d'El Dorado (The Lost City of El Dorado)
- 01 x 10 - Himmler A la recherche du mythe aryen (The Nazis and the Book of Power)
- 01 x 11 - L'aventurier de l'arche perdue (Raider Ron and the Lost Ark)
- 01 x 12 - Les 13 crânes de cristal (The Search for the Crystal Skulls)
- 01 x 13 - La sainte Croix (The Quest for the True Cross)

Saison 02
- 02 x 01 - L'atlantide, berceau de la race aryen (The Nazi Hunt for Atlantis)
- 02 x 02 - Le trésor englouti de l'Atocha (The Lost Spanish Galleon)
- 02 x 03 - La mine d'or du Hollandais perdu (The Lost Dutchman's Mine)
- 02 x 04 - L'or perdu de Kruger (The Legend of Kruger's Millions)
- 02 x 05 - La dernière demeure du roi Arthur (The Search for King Arthur's Bones)
- 02 x 06 - Le véritable jardin d'Eden (The Hunt for the Garden of Eden)
- 02 x 07 - La bibliothèque perdue d'Ivan le Terrible (The Lost Library of Ivan the Terrible)
- 02 x 08 - Montezuma, le trésor maudit (The Curse of Montezuma's Gold)
- 02 x 09 - Les reliques de Jeanne d'Arc (The Relics of Joan of Arc)
- 02 x 10 - Le labyrinthe du Minotaure (The Quest for the Labyrinth)
- 02 x 11 - Les joyaux d'Hélène de Troie (The Lost Jewels of Helen of Troy)
- 02 x 12 - Les rouleaux de la mer Morte (The Secret of the Copper Dead Sea Scroll)
- 02 x 13 - L'or caché du dernier shogun (The Shogun's Lost Treasure)

...";http://static.media.dpstream.net/s/5974/raiders-of-the-lost-past-1473759722.jpg;Série Chasseurs de légendes (Raiders of the Lost Past) streaming,Chasseurs de légendes (Raiders of the Lost Past) dpstream, Série Chasseurs de légendes (Raiders of the Lost Past) HD, Chasseurs de légendes (Raiders of the Lost Past) streaming VF
1006;Dernier week-end (The Last Weekend);ND;Terminée;ND;;;En cours de classement;;ND;ND;Ollie, avocat renommé, et Daisy, chasseuse de tête, forment un couple brillant. Ils reçoivent dans leur cottage du Suffolk leurs amis Ian et Em qui composent, eux, un duo plus modeste. Si Ian et Ollie ont fait leurs études ensemble, ils ont pris des voies différentes. Ian enseigne en classe primaire, son épouse est assistante sociale. Ensoleillées au départ, leurs retrouvailles ne le restent pas longtemps. La compétition entre les deux hommes, tant sur le plan sportif que sentimental, assombrit rapidement le climat.<br><br><br>Titre original : The Last Weekend<br>Série créée par en 2011<br><br>Saison : 1 - Épisodes : 3 - Statut : Production achevée<br>Origine : Grande-Bretagne - Genre : Thriller, Drame - Format : 46 mn<br>Avec : Rupert Penry-Jones, Shaun Evans, Genevieve O'Reilly;http://static.media.dpstream.net/s/5973/dernier-week-end-(the-last-weekend)-1473759555.jpg;Série Dernier week-end (The Last Weekend) streaming,Dernier week-end (The Last Weekend) dpstream, Série Dernier week-end (The Last Weekend) HD, Dernier week-end (The Last Weekend) streaming VF
1007;Les Héritières;ND;Terminée;ND;;;En cours de classement;;ND;ND;Un drame familial flamboyant qui oppose un père puissant et tyrannique à ses trois filles, dans une guerre de succession sans merci. Sous couvert d'honneur et de sens de la famille, la jalousie, l'ogueil, l'amour et la haine se déchaînent...<br><br><br>Titre original : Les Héritières<br>Créée par Olga Vincent en 2009<br><br>Saisons : 01 - Épisodes : 02 - Statut : Production achevée<br>Format : 90 mn - Genre : Drame - Nationalité : Française<br>Avec Jacques Weber, Amira Casar, Jean Benguigui<br><br><br>INFO :<br>- Version série en 2 épisodes<br>http://www.allocine.fr/series/ficheserie_gen_cserie=4202.html<br>- Version Téléfilm en une partie<br>http://www.allocine.fr/film/fichefilm_gen_cfilm=220051.html;http://static.media.dpstream.net/s/5972/les-héritières-1473759456.jpg;Série Les Héritières streaming,Les Héritières dpstream, Série Les Héritières HD, Les Héritières streaming VF
1008;Constantine;ND;En cours;42 min;Daniel Cerone,  David S. Goyer;Matt Ryan, Harold Perrineau, Charles Halford;Drame,Fantastique,Policier;États-Unis;1;13;"Chasseur de démons et maître de l'occulte, John Constantine est doté d'une incroyable connaissance des arts obscurs et d'une féroce arrogance. Il combat le Mal, du moins il essaie. Son âme étant déjà damnée, il décide d'abandonner sa campagne contre les forces du Mal, jusqu'à ce qu'une série d'événements le pousse à remonter sur le ring. Torturé par un échec cuisant, il fera tout ce qu'il faut pour protéger les innocents. Voyageant à travers le pays, Constantine met ses compétences à profit pour renvoyer les créatures surnaturelles qui menacent notre monde d'où elles viennent. Après cela, qui sait ... il y aura peut-être un jour de l'espoir pour lui et son âme après tout.

Adaptation de la bande-dessinée 'Hellblazer', publiée chez DC Comics. Portée déjà à l'écran en 2005 avec Keanu Reeves dans le rôle de Constantine.";http://static.media.dpstream.net/s/5971/constantine-1473759346.jpg;Série Constantine streaming,Constantine dpstream, Série Constantine HD, Constantine streaming VF
1009;L'Anneau de Cassandra (The Ring);ND;Terminée;ND;;;En cours de classement;;ND;ND;Berlin, 1934. Cassandra Von Gottahardt, épouse d'un riche banquier et mère de deux enfants, se suicide. La jeune femme n'a pas supporté le meurtre de son amant, un juif assassiné sous ses yeux par la police du régime hitlérien... Dix ans ont passé, Ariana, la fille de Cassandra, est devenue une superbe jeune femme. Avec son père et son frère, elle aide Max, un ami juif, à quitter le pays pour la Suisse. Mais la servante dénonce ses patrons à la Gestapo.<br><br><br>Titre original : The Ring<br>Créée en 1996<br><br>Saisons : 01 - Épisodes : 02 - Statut : Production achevée<br>Format : 85 mn - Genre : Drame, Romance - Nationalité : Américaine<br>Avec Nastassja Kinski, Michael York, Rupert Penry-Jones;http://static.media.dpstream.net/s/5970/the-ring-1473759236.jpg;Série L'Anneau de Cassandra (The Ring) streaming,L'Anneau de Cassandra (The Ring) dpstream, Série L'Anneau de Cassandra (The Ring) HD, L'Anneau de Cassandra (The Ring) streaming VF
1010;Foot 2 Rue Extrême;ND;Terminée;ND;;;En cours de classement;;ND;ND;Afin délire léquipe de la métropole qui participera à la Coupe du Monde de Foot Extrême, cinq équipes de jeunes filles et garçons se défient chaque week-end dans un tournoi mêlant différents sports urbains.<br>Les matchs ont lieu dans un centre commercial en construction. Le but dun match est toujours le même : repousser les limites, viser la victoire mais surtout samuser, à la fois pour les joueurs et le public.<br>Nos héros vont bénéficier du soutien de Tag, un ancien champion du Foot de Rue qui agira comme un grand-frère et un coach afin de les mener à la victoire.<br>Les problèmes personnels de chacun seront résolus en équipe, et avec le ballon au pied. <br><br><br>Titre original : Foot 2 Rue Extrême<br>Créée en 2014<br><br>Saisons : 01 - Épisodes : 39 - Statut : En production<br>Format : 22 mn - Genre : Animation 3D, Sport - Nationalité : Française<br>Réalisation : Franck Michel;http://static.media.dpstream.net/s/5969/foot-2-rue-extrême-1473759096.jpg;Série Foot 2 Rue Extrême streaming,Foot 2 Rue Extrême dpstream, Série Foot 2 Rue Extrême HD, Foot 2 Rue Extrême streaming VF
1011;Reckless : la loi de Charleston;ND;Terminée;42 min;Dana Stevens;Anna Wood, Cam Gigandet, Shawn Hatosy;Drame,Judiciaire;États-Unis;1;13;"A Charleston, en Caroline du Sud, une magnifique avocate originaire du Nord et un collègue qui vient de la région opposée ont de grandes difficultés à cacher leur attirance mutuelle alors qu'un scandale sexuel éclate au sein du commissariat de la ville...

Titre original : Reckless

Série TV Annulée";http://static.media.dpstream.net/s/5968/reckless-la-loi-de-charleston-1473758973.jpg;Série Reckless : la loi de Charleston streaming,Reckless : la loi de Charleston dpstream, Série Reckless : la loi de Charleston HD, Reckless : la loi de Charleston streaming VF
1012;The Leftovers;ND;En cours;52 min;Damon Lindelof,  Tom Perrotta;Christopher Eccleston, Justin Theroux, Amy Brenneman;Drame;États-Unis;2;20;"Du jour au lendemain, un 14 octobre en apparence ordinaire, 2% de la population disparaît mystérieusement de la surface de la terre. Ces gens, de tout âge, se sont évanouis dans la nature, sans explication, laissant leurs proches dans l'angoisse, voire le désespoir.

Trois ans plus tard, la vie a repris son cours dans la bourgarde de Mapleton, une petit ville près de New York, mais rien n'est plus comme avant. Personne n'a oublié ce qui s'est passé, ni ceux qui ont disparu. A l'approche des cérémonies de commémoration, le chef de la police locale, Kevin Garvey, est en état d'alerte maximale : des affrontements dangereux se préparent entre la population et un groupuscule comparable à une secte...";http://static.media.dpstream.net/s/5967/the-leftovers-1473758726.jpg;Série The Leftovers streaming,The Leftovers dpstream, Série The Leftovers HD, The Leftovers streaming VF
1013;Almost Royal;ND;En cours;30 min;;Ed Gamble, Amy Hoggart, Gemma Whelan;Comédie;États-Unis;2;11;"Deux jeunes aristocrates anglais, Georgie et Popy Carlton, ont toujours vécu une vie de privilégiés. Quand ces descendants éloignés de la famille royale décident de voyager aux Etats-Unis, ils acceptent d'être suivis par une équipe de tournage.
Georgie espère que ce voyage fera de lui un homme, un vrai. Quant à Poppy, tout ce qu'elle souhaite c'est devenir célèbre. Pop star, actrice, auteur, peu lui importe. Un problème, personne n'a jamais osé lui dire qu'elle ne possède aucun talent.";http://static.media.dpstream.net/s/5966/almost-royal-1473758645.jpg;Série Almost Royal streaming,Almost Royal dpstream, Série Almost Royal HD, Almost Royal streaming VF
1014;Fête de la Musique (France);ND;En cours;99 min;La France;;Musical,Divertissement,En cours de classement;France;1;34;"La Fête de la musique a lieu à travers le monde le 21 juin (date qui coïncide le plus souvent avec le premier jour de l'été dans l'hémisphère nord), principalement le soir et la nuit jusqu'au lendemain matin. Elle est actuellement célébrée (pour le moment) dans une centaine de pays. Divers festivals de musique locaux qui se déroulaient ce jour de solstice participent aujourd'hui à cette fête populaire.
Sa première édition a lieu le 21 juin 1982 mais elle est officiellement déclarée le 21 juin 1983. C'est l'occasion d'une liesse populaire et la manifestation connaît un succès croissant au cours des décennies suivantes.

-- Lié au Solstice d'été boréal - Date : tous les 21 juin -- 

01 x 01 - 1982
...
01 x 33 - 2014
01 x 34 - 2015";http://static.media.dpstream.net/s/5965/fête-de-la-musique-(france)-1473756117.jpg;Série Fête de la Musique (France) streaming,Fête de la Musique (France) dpstream, Série Fête de la Musique (France) HD, Fête de la Musique (France) streaming VF
